code,name,classification,,,,,,,,,,,
7732,Verhuur en lease van machines en installaties voor de bouw,0,,,,,,,,,,,
7733,Verhuur en lease van computers en kantoorapparatuur,0,,,,,,,,,,,
7734,Verhuur en lease van schepen,0,,,,,,,,,,,
7735,Verhuur en lease van vliegtuigen,0,,,,,,,,,,,
7739,Verhuur en lease van overige machines en werktuigen en van overige goederen,0,,,,,,,,,,,
77391,Verhuur van automaten,0,,,,,,,,,,,
77399,Verhuur en lease van overige machines en werktuigen en van overige  goederen (geen automaten),0,,,,,,,,,,,
774 ,Lease van niet-financiële immateriële activa,0,,,,,,,,,,,
7740,Lease van niet-financiële immateriële activa,0,,,,,,,,,,,
78,"Arbeidsbemiddeling, uitzendbureaus en personeelsbeheer",0,,,,,,,,,,,
781 ,Arbeidsbemiddeling,0,,,,,,,,,,,
7810,Arbeidsbemiddeling,0,,,,,,,,,,,
782 ,"Uitzendbureaus, uitleenbureaus en banenpools",0,,,,,,,,,,,
7820,"Uitzendbureaus, uitleenbureaus en banenpools",0,,,,,,,,,,,
78201,Uitzendbureaus ,0,,,,,,,,,,,
78202,Uitleenbureaus,0,,,,,,,,,,,
78203,Banenpools (werkgelegenheidsprojecten),0,,,,,,,,,,,
783,Payrolling (personeelsbeheer),0,,,,,,,,,,,
7830,Payrolling (personeelsbeheer),0,,,,,,,,,,,
79,"Reisbemiddeling, reisorganisatie, toeristische informatie en reserveringsbureaus",0,,,,,,,,,,,
791,Reisbemiddeling en reisorganisatie,0,,,,,,,,,,,
7911,Reisbemiddeling,0,,,,,,,,,,,
7912,Reisorganisatie,0,,,,,,,,,,,
799 ,Informatieverstrekking op het gebied van toerisme en reserveringsbureaus,0,,,,,,,,,,,
7990,Informatieverstrekking op het gebied van toerisme en reserveringsbureaus,0,,,,,,,,,,,
80 ,Beveiliging en opsporing,0,,,,,,,,,,,
801,Particuliere beveiliging ,0,,,,,,,,,,,
8010,Particuliere beveiliging ,0,,,,,,,,,,,
802 ,Beveiliging via  beveiligingssystemen,0,,,,,,,,,,,
8020,Beveiliging via  beveiligingssystemen,0,,,,,,,,,,,
803 ,Opsporing,0,,,,,,,,,,,
8030,Opsporing,0,,,,,,,,,,,
81,"Facility management, reiniging en landschapsverzorging",0,,,,,,,,,,,
811 ,Facility management,0,,,,,,,,,,,
8110,Facility management,0,,,,,,,,,,,
812 ,Reiniging,0,,,,,,,,,,,
8121,Interieurreiniging van gebouwen,0,,,,,,,,,,,
8122,Gespecialiseerde reiniging van gebouwen en industriële reiniging,0,,,,,,,,,,,
81221,Glazenwassen,0,,,,,,,,,,,
81222,Schoorsteenvegen,0,,,,,,,,,,,
81229,Overige gespecialiseerde reiniging ,0,,,,,,,,,,,
8129,Overige reiniging ,0,,,,,,,,,,,
813 ,Landschapsverzorging,0,,,,,,,,,,,
8130,Landschapsverzorging,0,,,,,,,,,,,
82 ,Overige zakelijke dienstverlening,0,,,,,,,,,,,
821 ,Brede administratieve en secretariële dienstverlening ,0,,,,,,,,,,,
8211,Brede administratieve dienstverlening ,0,,,,,,,,,,,
8219,Secretariële dienstverlening ,0,,,,,,,,,,,
822 ,Callcenters,0,,,,,,,,,,,
8220,Callcenters,0,,,,,,,,,,,
823 ,Organiseren van congressen en beurzen,0,,,,,,,,,,,
8230,Organiseren van congressen en beurzen,0,,,,,,,,,,,
829 ,Overige zakelijke dienstverlening(rest),0,,,,,,,,,,,
8291,Kredietinformatie- en incassobureaus,0,,,,,,,,,,,
8292,"Pakken, sorteren e.d. voor derden",0,,,,,,,,,,,
8299,Overige zakelijke dienstverlening (rest),0,,,,,,,,,,,
82991,"Veilingen van landbouw-, tuinbouw- en visserijproducten",0,,,,,,,,,,,
82992,"Veilingen van huisraad, kunst, antiek, machines e.d. roerende goederen",0,,,,,,,,,,,
82999,Overige zakelijke dienstverlening (rest) ,0,,,,,,,,,,,
O,"Openbaar bestuur, overheidsdiensten en verplichte sociale verzekeringen",0,,,,,,,,,,,
84,"Openbaar bestuur, overheidsdiensten en verplichte sociale verzekeringen",0,,,,,,,,,,,
841,Openbaar bestuur,0,,,,,,,,,,,
8411,Algemeen overheidsbestuur,0,,,,,,,,,,,
8412,"Openbaar bestuur op het gebied van gezondheidszorg, onderwijs, cultuur en welzijn (geen sociale verzekeringen)",0,,,,,,,,,,,
8413,Openbaar bestuur op het gebied van het bedrijfsleven,0,,,,,,,,,,,
842 ,Overheidsdiensten,0,,,,,,,,,,,
8421,Buitenlandse zaken,0,,,,,,,,,,,
8422,Defensie,0,,,,,,,,,,,
8423,Justitie,0,,,,,,,,,,,
84231,Rechtspraak,0,,,,,,,,,,,
84232,Ministerie van Justitie en gevangeniswezen,0,,,,,,,,,,,
8424,Politie,0,,,,,,,,,,,
8425,Brandweer,0,,,,,,,,,,,
843,Verplichte sociale verzekeringen,0,,,,,,,,,,,
8430,Verplichte sociale verzekeringen,0,,,,,,,,,,,
P,Onderwijs ,0,,,,,,,,,,,
85,Onderwijs,0,,,,,,,,,,,
852,Primair en speciaal onderwijs,0,,,,,,,,,,,
8520,Primair en speciaal onderwijs,0,,,,,,,,,,,
85201,Basisonderwijs voor leerplichtigen,0,,,,,,,,,,,
85202,Speciaal basisonderwijs,0,,,,,,,,,,,
85203,Speciaal onderwijs in expertisecentra,0,,,,,,,,,,,
853,Voortgezet onderwijs,0,,,,,,,,,,,
8531,Algemeen vormend voortgezet onderwijs,0,,,,,,,,,,,
85311,Havo en vwo,0,,,,,,,,,,,
85312,Voorbereidend middelbaar beroepsonderwijs,0,,,,,,,,,,,
85313,Praktijkonderwijs,0,,,,,,,,,,,
85314,Brede scholengemeenschappen voor voortgezet onderwijs,0,,,,,,,,,,,
8532,Middelbaar beroepsonderwijs en educatie,0,,,,,,,,,,,
85321,Middelbaar beroepsonderwijs,0,,,,,,,,,,,
85322,Volwassenen onderwijs,0,,,,,,,,,,,
85323,Middelbaar beroepsonderwijs en educatie (gecombineerd),0,,,,,,,,,,,
854,Tertiair onderwijs,0,,,,,,,,,,,
8541,Niet-universitair hoger onderwijs,0,,,,,,,,,,,
8542,Universitair hoger onderwijs,0,,,,,,,,,,,
855,Overig onderwijs,0,,,,,,,,,,,
8551,Sport- en recreatieonderwijs,5,,,,,,,,,,,
85511,Zeil- en surfscholen,5,,,,,,,,,,,
85519,Overig sport- en recreatieonderwijs,5,,,,,,,,,,,
8552,Cultureel onderwijs ,4,,,,,,,,,,,
85521,Dansscholen,4,,,,,,,,,,,
85522,Kunstzinnige vorming van amateurs (geen dansscholen),4,,,,,,,,,,,
8553,Auto- en motorrijscholen,0,,,,,,,,,,,
8559,Overig onderwijs (rest),0,,,,,,,,,,,
85591,Afstandsonderwijs,0,,,,,,,,,,,
85592,Bedrijfsopleiding en -training,0,,,,,,,,,,,
85599,"Studiebegeleiding, vorming en onderwijs (rest)",0,,,,,,,,,,,
856,Dienstverlening voor het onderwijs,0,,,,,,,,,,,
8560,Dienstverlening voor het onderwijs,0,,,,,,,,,,,
Q,Gezondheids- en welzijnszorg ,6,,,,,,,,,,,
86,Gezondheidszorg,6,,,,,,,,,,,
861,Ziekenhuizen en geestelijke gezondheids- en verslavingszorg met overnachting,6,,,,,,,,,,,
8610,Ziekenhuizen en geestelijke gezondheids- en verslavingszorg met overnachting,6,,,,,,,,,,,
86101,Universitair medische centra ,6,,,,,,,,,,,
86102,Algemene ziekenhuizen ,6,,,,,,,,,,,
86103,Categorale ziekenhuizen ,6,,,,,,,,,,,
86104,Geestelijke gezondheids- en verslavingszorg met overnachting,6,,,,,,,,,,,
862,Medische en tandheelkundige praktijken ,6,,,,,,,,,,,
8621,Praktijken van huisartsen,6,,,,,,,,,,,
8622,Praktijken van medisch specialisten en medische dagbehandelcentra (geen tandheelkunde),6,,,,,,,,,,,
86221,Praktijken van medisch specialisten en medische dagbehandelcentra (geen tandheelkunde of psychiatrie),6,,,,,,,,,,,
86222,Praktijken van psychiaters en dagbehandelcentra voor geestelijke gezondheids- en verslavingszorg,6,,,,,,,,,,,
8623,Tandartspraktijken,6,,,,,,,,,,,
86231,Praktijken van tandartsen,6,,,,,,,,,,,
86232,Praktijken van tandheelkundig specialisten,6,,,,,,,,,,,
869,Paramedische praktijken en overige gezondheidszorg zonder overnachting,6,,,,,,,,,,,
8691,Praktijken van verloskundigen en paramedici,6,,,,,,,,,,,
86911,Praktijken van verloskundigen,6,,,,,,,,,,,
86912,Praktijken van fysiotherapeuten,6,,,,,,,,,,,
86913,"Praktijken van psychotherapeuten, psychologen en pedagogen",6,,,,,,,,,,,
86919,Overige paramedische praktijken (geen fysiotherapie en psychologie) en alternatieve genezers,6,,,,,,,,,,,
8692,Overige aanbieders van gezondheidszorg zonder overnachting en gezondheidsondersteunende diensten,6,,,,,,,,,,,
86921,Gezondheidscentra,6,,,,,,,,,,,
86922,Arbobegeleiding en re-integratie,6,,,,,,,,,,,
86923,Preventieve gezondheidszorg (geen arbobegeleiding),6,,,,,,,,,,,
86924,"Medische laboratoria, trombosediensten en overig behandelingsondersteunend onderzoek ",6,,,,,,,,,,,
86925,Ambulancediensten en centrale posten,6,,,,,,,,,,,
86929,Samenwerkingsorganen op het gebied van gezondheidszorg en overige ,6,,,,,,,,,,,
87 ,"Verpleging, verzorging en begeleiding met overnachting",6,,,,,,,,,,,
871,Verpleeghuizen,6,,,,,,,,,,,
8710,Verpleeghuizen,6,,,,,,,,,,,
872,Huizen en dagverblijven voor verstandelijk gehandicapten,6,,,,,,,,,,,
8720,Huizen en dagverblijven voor verstandelijk gehandicapten,6,,,,,,,,,,,
873,Huizen en dagverblijven voor niet-verstandelijk gehandicapten en verzorgingshuizen ,6,,,,,,,,,,,
8730,Huizen en dagverblijven voor niet-verstandelijk gehandicapten en verzorgingshuizen ,6,,,,,,,,,,,
87301,Huizen en dagverblijven voor niet-verstandelijk gehandicapten ,6,,,,,,,,,,,
87302,Verzorgingshuizen,6,,,,,,,,,,,
879,Jeugdzorg en maatschappelijke opvang met overnachting,6,,,,,,,,,,,
8790,Jeugdzorg en maatschappelijke opvang met overnachting ,6,,,,,,,,,,,
87901,Jeugdzorg met overnachting en dagverblijven voor jeugdzorg,6,,,,,,,,,,,
87902,Maatschappelijk opvang met overnachting ,6,,,,,,,,,,,
88,Maatschappelijke dienstverlening zonder overnachting,6,,,,,,,,,,,
881,Maatschappelijke dienstverlening zonder overnachting gericht op ouderen en  gehandicapten,6,,,,,,,,,,,
8810,Maatschappelijke dienstverlening zonder overnachting gericht op ouderen en  gehandicapten ,6,,,,,,,,,,,
88101,Thuiszorg,6,,,,,,,,,,,
88102,Welzijnswerk voor ouderen,6,,,,,,,,,,,
88103,Ondersteuning en begeleiding van gehandicapten,6,,,,,,,,,,,
889,Maatschappelijke dienstverlening zonder overnachting niet specifiek gericht op ouderen en ,6,,,,,,,,,,,
8891,Kinderopvang en peuterspeelzaalwerk,0,,,,,,,,,,,
8899,"Ambulante jeugdzorg, maatschappelijk werk en advies en lokaal welzijnswerk ",6,,,,,,,,,,,
88991,Ambulante jeugdzorg,6,,,,,,,,,,,
88992,Maatschappelijk werk ,6,,,,,,,,,,,
88993,Lokaal welzijnswerk,6,,,,,,,,,,,
88999,"Overig maatschappelijk advies, gemeenschapshuizen en samenwerkingsorganen op het gebied van",6,,,,,,,,,,,
R,"Cultuur, sport en recreatie",,,,,,,,,,,,
90,Kunst,4,,,,,,,,,,,
900,Kunst,4,,,,,,,,,,,
9001,Podiumkunst en -vermaak,0,,,,,,,,,,,
90011,Beoefening van podiumkunst,0,,,,,,,,,,,
90012,Producenten van podiumkunst,0,,,,,,,,,,,
90013,Circus en variété,4,,,,,,,,,,,
9002,Dienstverlening voor uitvoerende kunst,0,,,,,,,,,,,
9003,Schrijven en overige scheppende kunst,0,,,,,,,,,,,
9004,"Theaters, schouwburgen en evenementenhallen ",4,,,,,,,,,,,
90041,Theaters en schouwburgen,4,,,,,,,,,,,
90042,Evenementenhallen,4,,,,,,,,,,,
91 ,"Culturele uitleencentra, openbare archieven, musea, dieren- en plantentuinen, natuurbehoud",4,,,,,,,,,,,
910,"Culturele uitleencentra, openbare archieven, musea, dieren- en plantentuinen, natuurbehoud",4,,,,,,,,,,,
9101,Culturele uitleencentra en openbare archieven,4,,,,,,,,,,,
91011,Openbare bibliotheken,3,,,,,,,,,,,
91012,Kunstuitleencentra,4,,,,,,,,,,,
91019,Overige culturele uitleencentra en openbare archieven,4,,,,,,,,,,,
9102,"Musea, kunstgalerieën en –expositieruimten",4,,,,,,,,,,,
91021,Musea,4,,,,,,,,,,,
91022,Kunstgalerieën en –expositieruimten,4,,,,,,,,,,,
9103,Monumentenzorg,0,,,,,,,,,,,
9104,Dieren- en plantentuinen; natuurbehoud ,4,,,,,,,,,,,
91041,"Dieren- en plantentuinen, kinderboerderijen",4,,,,,,,,,,,
91042,Natuurbehoud,4,,,,,,,,,,,
92,Loterijen en kansspelen,0,,,,,,,,,,,
920,Loterijen en kansspelen,0,,,,,,,,,,,
9200,Loterijen en kansspelen,0,,,,,,,,,,,
92001,Loterijen en kansspelen (geen amusementsautomaten),0,,,,,,,,,,,
92009,Exploitatie van amusements- en speelautomaten,0,,,,,,,,,,,
93,Sport en recreatie,5,,,,,,,,,,,
931,Sport,5,,,,,,,,,,,
9311,Sportaccommodaties,5,,,,,,,,,,,
93111,Zwembaden,5,,,,,,,,,,,
93112,"Sporthallen, sportzalen en gymzalen",5,,,,,,,,,,,
93113,Sportvelden,5,,,,,,,,,,,
93119,Overige sportaccommodaties,5,,,,,,,,,,,
9312,Buitensport,5,,,,,,,,,,,
93121,Veldvoetbal,5,,,,,,,,,,,
93122,Veldsport in teamverband (geen voetbal) ,5,,,,,,,,,,,
93123,Atletiek,5,,,,,,,,,,,
93124,Tennis,5,,,,,,,,,,,
93125,Paardensport en maneges,5,,,,,,,,,,,
93126,Wielersport,5,,,,,,,,,,,
93127,Auto- en motorsport,5,,,,,,,,,,,
93128,Wintersport,5,,,,,,,,,,,
93129,Overige buitensport,5,,,,,,,,,,,
9313,Fitnesscentra,5,,,,,,,,,,,
9314,Binnensport,5,,,,,,,,,,,
93141,Individuele zaalsport ,5,,,,,,,,,,,
93142,Zaalsport in teamverband,5,,,,,,,,,,,
93143,Kracht- en vechtsport,5,,,,,,,,,,,
93144,"Bowlen, kegelen, biljarten e.d.",5,,,,,,,,,,,
93145,Denksport,5,,,,,,,,,,,
93146,Sportscholen,5,,,,,,,,,,,
93149,Overige binnensport en omnisport,5,,,,,,,,,,,
9315,Watersport,5,,,,,,,,,,,
93151,Zwem- en onderwatersport,5,,,,,,,,,,,
93152,"Roei-, kano-, zeil- en surfsport e.d.",5,,,,,,,,,,,
9319,Overige sportactiviteiten,5,,,,,,,,,,,
93191,Beroepssportlieden,5,,,,,,,,,,,
93192,Hengelsport,5,,,,,,,,,,,
93193,Verzorgen van vistochten,5,,,,,,,,,,,
93194,Supportersverenigingen (sport),5,,,,,,,,,,,
93195,Organiseren van sportevenementen,0,,,,,,,,,,,
93196,Overkoepelende organen en samenwerkings- en adviesorganen op het gebied van sport,0,,,,,,,,,,,
93199,Overige sportactiviteiten (rest),5,,,,,,,,,,,
932,Overige recreatie,5,,,,,,,,,,,
9321,Pret- en themaparken; kermisattracties,5,,,,,,,,,,,
93211,Pret- en themaparken,5,,,,,,,,,,,
93212,Kermisattracties,5,,,,,,,,,,,
9329,Overige recreatie (rest),5,,,,,,,,,,,
93291,Jachthavens,5,,,,,,,,,,,
93299,"Overige recreatie (rest, geen jachthavens)",5,,,,,,,,,,,
S,Overige dienstverlening,0,,,,,,,,,,,
94,"Levensbeschouwelijke en politieke organisaties, belangen- en ideële organisaties, hobbyclubs ",0,,,,,,,,,,,
941,"Bedrijfs-, werkgevers- en beroepsorganisaties",0,,,,,,,,,,,
9411,Bedrijfs- en werkgeversorganisaties,0,,,,,,,,,,,
9412,Beroepsorganisaties,0,,,,,,,,,,,
942,Werknemersorganisaties,0,,,,,,,,,,,
9420,Werknemersorganisaties,0,,,,,,,,,,,
949,"Levensbeschouwelijke en politieke organisaties, belangen- en ideële organisaties, hobbyclubs",3,,,,,,,,,,,
9491,Levensbeschouwelijke organisaties,3,,,,,,,,,,,
94911,Religieuze organisaties,3,,,,,,,,,,,
94919,Overige levensbeschouwelijke organisaties,3,,,,,,,,,,,
9492,Politieke organisaties,3,,,,,,,,,,,
9499,Overige belangen- en ideële organisaties; hobbyclubs,3,,,,,,,,,,,
94991,Gezelligheidsverenigingen,3,,,,,,,,,,,
94992,Hobbyclubs,3,,,,,,,,,,,
94993,Steunfondsen (niet op het gebied van welzijnszorg),0,,,,,,,,,,,
94994,"Vriendenkringen op het gebied van cultuur, fanclubs en overige kunstbevordering",4,,,,,,,,,,,
94995,"Overkoepelende organen en samenwerkings- en adviesorganen (niet op het gebied van gezondheids- en welzijnszorg, sport en recreatie)",0,,,,,,,,,,,
94996,Overige ideële organisaties (rest),0,,,,,,,,,,,
94997,Overige belangenbehartiging (rest),0,,,,,,,,,,,
95,Reparatie van computers en consumentenartikelen,2,,,,,,,,,,,
951,Reparatie van computers en communicatieapparatuur,2,,,,,,,,,,,
9511,Reparatie van computers en randapparatuur,2,,,,,,,,,,,
9512,Reparatie van communicatieapparatuur,2,,,,,,,,,,,
952,"Reparatie van consumentenartikelen (geen computers, communicatieapparatuur, auto’s en motorfietsen)",2,,,,,,,,,,,
9521,Reparatie van consumentenelektronica (geen computers),2,,,,,,,,,,,
9522,Reparatie van elektrische huishoudelijke apparaten ,2,,,,,,,,,,,
9523,Reparatie van schoenen en lederwaren,2,,,,,,,,,,,
9524,Reparatie en stoffering van meubels,2,,,,,,,,,,,
9525,Reparatie van uurwerken en juweliersartikelen,2,,,,,,,,,,,
9529,Reparatie van overige consumentenartikelen,2,,,,,,,,,,,
96,Wellness en overige dienstverlening; uitvaartbranche,0,,,,,,,,,,,
960,Wellness en overige dienstverlening; uitvaartbranche,0,,,,,,,,,,,
9601,Reinigen van kleding en textiel,2,,,,,,,,,,,
96011,Wasserijen en linnenverhuur,0,,,,,,,,,,,
96012,Chemische wasserijen en ververijen,0,,,,,,,,,,,
96013,Wassalons en -verzendinrichtingen,0,,,,,,,,,,,
9602,Haar- en schoonheidsverzorging,2,,,,,,,,,,,
96021,Haarverzorging,2,,,,,,,,,,,
96022,"Schoonheidsverzorging, pedicures en manicures, visagie en image consulting",2,,,,,,,,,,,
9603,"Uitvaartverzorging, crematoria, mortuaria en begraafplaatsen",0,,,,,,,,,,,
96031,Uitvaartverzorging,0,,,,,,,,,,,
96032,"Crematoria, mortuaria en begraafplaatsen",0,,,,,,,,,,,
9604,"Sauna's, solaria, baden e.d.",5,,,,,,,,,,,
9609,Overige dienstverlening (rest),0,,,,,,,,,,,
T,Huishoudens als werkgever; niet-gedifferentieerde productie van goederen en diensten    door huishoudens voor eigen gebruik,0,,,,,,,,,,,
97,Huishoudens als werkgever van huishoudelijk personeel,0,,,,,,,,,,,
970 ,Huishoudens als werkgever van huishoudelijk personeel,0,,,,,,,,,,,
9700,Huishoudens als werkgever van huishoudelijk personeel,0,,,,,,,,,,,
98,Niet-gespecificeerde productie van goederen en diensten door particuliere huishoudens voor eigen ,0,,,,,,,,,,,
981 ,Niet-gespecificeerde productie van goederen door particuliere huishoudens voor eigen gebruik,0,,,,,,,,,,,
9810,Niet-gespecificeerde productie van goederen door particuliere huishoudens voor eigen gebruik,0,,,,,,,,,,,
982,Niet-gespecificeerde productie van diensten door particuliere huishoudens voor eigen gebruik,0,,,,,,,,,,,
9820,Niet-gespecificeerde productie van diensten door particuliere huishoudens voor eigen gebruik,0,,,,,,,,,,,
 U,Extraterritoriale organisaties en lichamen,0,,,,,,,,,,,
99 ,Extraterritoriale organisaties en lichamen,0,,,,,,,,,,,
990 ,Extraterritoriale organisaties en lichamen,0,,,,,,,,,,,
9900,Extraterritoriale organisaties en lichamen,0,,,,,,,,,,,
